5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,1,0,0,0,5,5,6,0,0,0,5,5,4,0,0,0,5,5,2,0,0,0,5
5,1,0,0,0,5,5,6,0,0,0,5,5,4,0,0,0,5,5,2,0,0,0,5
5,1,0,0,0,5,5,6,0,0,0,5,5,4,0,0,0,5,5,2,0,0,0,5
5,1,0,0,0,5,5,6,0,0,0,5,5,4,0,0,0,5,5,2,0,0,0,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3
1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3
1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3
1,1,1,1,3,3,3,3,8,8,3,3,3,3,3,3,3,3,4,4,4,4,3,3
1,1,1,1,3,3,3,3,8,8,3,3,3,3,3,3,3,3,4,4,4,4,3,3
1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3
1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3
1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3
3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3
3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3
