6,3,5,7,6,3,5,7,6,3,5,8,8,8,8,8,8,8,8,8
5,7,6,3,5,7,6,3,5,7,6,8,8,8,8,8,8,8,8,8
6,3,5,7,6,3,5,7,6,3,5,8,8,8,8,8,8,8,8,8
5,7,6,3,5,7,6,3,5,7,6,8,8,8,8,8,8,8,8,8
6,3,5,7,6,3,5,7,6,3,5,8,8,8,8,8,8,8,8,8
5,7,6,3,5,7,6,3,5,7,6,8,8,8,8,8,8,8,8,8
6,3,5,7,6,3,5,7,6,3,5,8,8,8,8,8,8,8,8,8
5,7,6,3,5,7,6,3,5,7,6,8,8,8,8,8,8,8,8,8
6,3,5,7,6,3,5,7,6,3,5,8,8,8,8,8,8,8,8,8
5,7,6,3,5,7,6,3,5,7,6,8,8,8,8,8,8,8,8,8
6,3,5,7,6,3,5,7,6,3,5,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
