0,8,4,8,8,3,0,8,4,8,8,3,0,8,4,8,8,3,0,8,4,8,8,3,0,8,4,8,8
4,8,8,8,8,3,4,8,8,8,8,3,4,8,8,8,8,3,4,8,8,8,8,3,4,8,8,8,8
8,2,8,8,8,3,8,2,8,8,8,3,8,2,8,8,8,3,8,2,8,8,8,3,8,2,8,8,8
8,8,8,2,8,3,8,8,8,2,8,3,8,8,8,2,8,3,8,8,8,2,8,3,8,8,8,2,8
0,8,8,8,0,3,0,8,8,8,0,3,0,8,8,8,0,3,0,8,8,8,0,3,0,8,8,8,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,8,4,8,8,3,0,8,4,8,8,3,0,8,4,8,8,3,0,8,4,8,8,3,0,8,4,8,8
4,8,8,8,8,3,4,8,8,8,8,3,4,8,8,8,8,3,4,8,8,8,8,3,4,8,8,8,8
8,2,8,8,8,3,8,2,8,8,8,3,8,2,8,8,8,3,8,2,8,8,8,3,8,2,8,8,8
8,8,8,2,8,3,8,8,8,2,8,3,8,8,8,2,8,3,8,8,8,2,8,3,8,8,8,2,8
0,8,8,8,0,3,0,8,8,8,0,3,0,8,8,8,0,3,0,8,8,8,0,3,0,8,8,8,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,8,4,8,8,3,0,8,4,8,8,3,0,8,4,8,8,3,0,8,4,8,8,3,0,8,4,8,8
4,8,8,8,8,3,4,8,8,8,8,3,4,8,8,8,8,3,4,8,8,8,8,3,4,8,8,8,8
8,2,8,8,8,3,8,2,8,8,8,3,8,2,8,8,8,3,8,2,8,8,8,3,8,2,8,8,8
8,8,8,2,8,3,8,8,8,2,8,3,8,8,8,2,8,3,8,8,8,2,8,3,8,8,8,2,8
0,8,8,8,0,3,0,8,8,8,0,3,0,8,8,8,0,3,0,8,8,8,0,3,0,8,8,8,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,8,4,8,8,3,0,8,4,8,8,3,0,8,4,8,8,3,0,8,4,8,8,3,0,8,4,8,8
4,8,8,8,8,3,4,8,8,8,8,3,4,8,8,8,8,3,4,8,8,8,8,3,4,8,8,8,8
8,2,8,8,8,3,8,2,8,8,8,3,8,2,8,8,8,3,8,2,8,8,8,3,8,2,8,8,8
8,8,8,2,8,3,8,8,8,2,8,3,8,8,8,2,8,3,8,8,8,2,8,3,8,8,8,2,8
0,8,8,8,0,3,0,8,8,8,0,3,0,8,8,8,0,3,0,8,8,8,0,3,0,8,8,8,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,8,4,8,8,3,0,8,4,8,8,3,0,8,8,8,8,3,0,8,4,8,8,3,0,8,4,8,8
4,8,8,8,8,3,4,8,8,8,8,3,8,8,8,8,8,3,4,8,8,8,8,3,4,8,8,8,8
8,2,8,8,8,3,8,2,8,8,8,3,8,8,8,8,8,3,8,2,8,8,8,3,8,2,8,8,8
8,8,8,2,8,3,8,8,8,2,8,3,8,8,8,8,8,3,8,8,8,2,8,3,8,8,8,2,8
0,8,8,8,0,3,0,8,8,8,0,3,0,8,8,8,0,3,0,8,8,8,0,3,0,8,8,8,0
