7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,3,3,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7
7,7,3,3,7,7,7,7,7,7,5,5,5,5,7,7,7,7,7,7
7,7,5,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7,7
7,7,5,7,7,7,7,7,7,7,7,7,7,2,2,7,7,7,7,7
7,7,5,7,7,7,7,7,7,7,7,7,6,2,2,7,7,7,7,7
7,7,5,7,7,7,7,7,7,7,7,6,7,7,6,7,7,7,7,7
7,7,5,7,7,7,7,7,7,7,1,1,7,7,6,7,7,7,7,7
7,5,5,7,7,7,7,7,7,7,1,1,7,7,6,7,7,7,7,7
7,5,7,7,7,7,7,7,7,7,6,7,7,7,6,7,7,7,7,7
7,5,7,7,7,7,7,1,1,7,6,7,7,7,7,6,7,7,7,7
7,5,7,7,7,7,6,1,1,6,7,7,7,7,7,6,7,7,7,7
7,5,7,7,7,6,7,7,7,7,7,7,7,7,7,7,6,7,7,7
7,5,7,7,1,1,7,7,7,7,7,7,7,7,7,7,6,7,7,7
7,5,7,7,1,1,6,6,7,7,7,7,7,7,7,6,7,7,7,7
7,5,7,7,6,7,7,7,6,6,7,7,7,7,1,1,7,7,7,7
7,5,7,6,7,7,7,7,7,7,6,6,6,6,1,1,7,7,7,7
7,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
