7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7
7,7,9,9,9,5,9,9,9,9,9,9,7,7,7,7
7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
