5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5
5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5,5,5,3,3,3,3,3,3,4,4,4,3,3,3,4,4,4,3,3,3,4,4,4
5,5,5,3,3,3,3,3,3,4,4,7,8,8,8,4,4,7,8,8,3,4,4,7
5,5,5,3,3,3,3,3,3,4,7,4,8,8,8,4,7,4,8,8,8,4,7,4
5,5,3,3,3,3,3,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
5,5,3,3,3,3,8,8,8,4,4,7,4,4,7,4,4,7,4,4,7,4,4,7
5,5,3,3,3,8,8,8,8,4,7,4,4,7,4,4,7,4,4,7,4,4,7,4
5,3,3,3,3,8,8,8,8,8,8,8,4,4,4,4,4,4,4,4,4,8,8,3
5,3,3,3,8,8,8,8,8,8,8,1,4,4,7,4,4,7,4,4,7,8,8,3
5,3,3,3,8,8,8,8,8,8,8,1,4,7,4,4,7,4,4,7,4,8,8,3
5,3,3,3,8,8,8,8,8,8,8,1,1,1,1,4,4,4,8,8,8,8,8,3
5,3,3,3,8,8,8,8,8,8,8,8,1,1,8,4,4,7,8,8,8,8,8,3
5,3,3,3,8,8,8,8,8,8,8,8,8,8,8,4,7,4,8,8,8,8,3,3
5,3,3,3,3,8,8,8,8,8,8,8,8,8,8,4,4,4,8,8,8,8,3,3
5,5,3,3,3,8,8,8,8,8,8,8,8,8,8,4,4,7,8,8,8,3,3,3
5,5,5,3,3,3,8,8,8,8,8,8,8,8,8,4,7,4,8,8,3,3,3,3
5,5,5,3,3,3,3,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4,4,4
5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,4,4,7,4,4,7,4,4,7
5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,4,7,4,4,7,4,4,7,4
