3,1,8,8,6,8,8,6,8,8,8,9,9,9,9,9,9,9,9,9,9,8,8,8,6,8,8,6,8,8
2,3,8,3,8,6,1,8,8,9,9,8,2,9,8,8,8,8,9,2,8,9,9,8,8,1,6,8,3,8
1,8,3,1,8,1,6,8,4,8,9,8,9,8,9,8,8,9,8,9,8,9,8,4,8,6,1,8,1,3
8,2,2,3,6,8,8,6,8,4,8,8,9,8,9,9,9,9,8,9,8,8,4,8,6,8,8,6,3,2
3,8,8,3,3,1,3,8,9,2,9,9,9,8,9,8,8,9,8,9,9,9,2,9,8,3,1,3,3,8
8,3,1,8,2,3,8,8,9,9,8,8,8,4,8,9,9,8,4,8,8,8,9,9,8,8,3,2,8,1
8,1,3,8,2,8,3,1,9,8,9,9,9,5,4,8,8,4,5,9,9,9,8,9,1,3,8,2,8,3
3,8,8,3,8,1,2,3,9,8,8,9,5,9,8,9,9,8,9,5,9,8,8,9,3,2,1,8,3,8
8,8,4,8,9,9,9,9,2,9,8,8,5,2,5,1,1,5,2,5,8,8,9,2,9,9,9,9,8,4
8,9,8,4,2,9,8,8,8,2,8,3,2,5,4,5,5,4,5,2,3,8,2,8,8,8,9,2,4,8
8,9,9,8,9,8,9,8,8,8,2,9,5,4,5,2,2,5,4,5,9,2,8,8,8,9,8,9,8,9
9,8,8,8,9,8,9,9,8,8,8,2,1,5,2,5,5,2,5,1,2,8,8,8,9,9,8,9,8,8
9,2,9,9,9,8,9,5,8,8,6,8,2,9,3,8,8,3,9,2,8,6,8,8,5,9,8,9,9,9
9,9,8,8,8,4,5,9,8,8,4,6,8,2,8,8,8,8,2,8,6,4,8,8,9,5,4,8,8,8
9,8,9,9,9,8,4,8,6,4,8,8,8,8,2,9,9,2,8,8,8,8,4,6,8,4,8,9,9,9
9,8,8,9,8,9,8,9,8,6,8,8,8,8,8,2,2,8,8,8,8,8,6,8,9,8,9,8,9,8
9,8,8,9,8,9,8,9,8,6,8,8,8,8,8,2,2,8,8,8,8,8,6,8,9,8,9,8,9,8
9,8,9,9,9,8,4,8,6,4,8,8,8,8,2,9,9,2,8,8,8,8,4,6,8,4,8,9,9,9
9,9,8,8,8,4,5,9,8,8,4,6,8,2,8,8,8,8,2,8,6,4,8,8,9,5,4,8,8,8
9,2,9,9,9,8,9,5,8,8,6,8,2,9,3,8,8,3,9,2,8,6,8,8,5,9,8,9,9,9
9,8,8,8,9,8,9,9,8,8,8,2,1,5,2,5,5,2,5,1,2,8,8,8,9,9,8,9,8,8
8,9,9,8,9,8,9,8,8,8,2,9,5,4,5,2,2,5,4,5,9,2,8,8,8,9,8,9,8,9
8,9,8,4,2,9,8,8,8,2,8,3,2,5,4,5,5,4,5,2,3,8,2,8,8,8,9,2,4,8
8,8,4,8,9,9,9,9,2,9,8,8,5,2,5,1,1,5,2,5,8,8,9,2,9,9,9,9,8,4
3,8,8,3,8,7,7,7,7,8,8,9,5,9,8,9,9,8,9,5,9,8,8,9,3,2,1,8,3,8
8,1,3,8,2,7,7,7,7,8,9,9,9,5,4,8,8,4,5,9,9,9,8,9,1,3,8,2,8,3
8,3,1,8,2,7,7,7,7,9,8,8,8,4,8,9,9,8,4,8,8,8,9,9,8,8,3,2,8,1
3,8,8,3,3,7,7,7,7,2,9,9,9,8,9,8,8,9,8,9,9,9,2,9,8,3,1,3,3,8
8,2,2,3,6,8,8,6,8,4,8,8,9,8,9,9,9,9,8,9,8,8,4,8,6,8,8,6,3,2
1,8,3,1,8,1,6,8,4,8,9,8,9,8,9,8,8,9,8,9,8,9,8,4,8,6,1,8,1,3
