8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,4,8,8,8,8,8,8,8,8,8
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,4,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,3,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,3,8,8,8,8,8,8,8,8,8
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,8,8,8,8,8,8,8,8,8
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,4,8,8,8,8,8,8,8,8,8
8,4,3,3,3,3,4,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,2,2,2,2,2,2,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,1,5,8,8,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,1,5,8,8,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,1,5,8,8,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,1,5,8,8,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,1,5,8,8,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,1,5,8,8,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,1,5,8,8,6,8,8,8,8,8,4,3,3,3,3,4,4,8,8,8,8,8,8,8,8,8,8
8,8,1,5,8,8,6,8,8,8,8,8,2,2,2,2,2,2,4,8,8,8,8,8,8,8,8,8,8
8,8,1,5,8,8,6,8,8,8,8,8,8,1,5,8,8,6,8,8,8,8,8,8,8,8,8,8,8
8,8,1,5,8,8,6,8,8,8,8,8,8,1,5,8,8,6,8,8,8,8,4,4,8,8,8,8,8
8,8,1,5,8,8,6,8,8,8,8,8,8,1,5,8,8,6,8,8,8,8,4,2,6,6,6,6,6
8,8,1,5,8,8,6,8,8,8,8,8,8,1,5,8,8,6,8,8,8,8,3,2,8,8,8,8,8
8,8,1,5,8,8,6,8,8,8,8,8,8,1,5,8,8,6,8,8,8,8,3,2,8,8,8,8,8
8,8,1,5,8,8,6,8,8,8,8,8,8,1,5,8,8,6,8,8,8,8,3,2,5,5,5,5,5
8,8,1,5,8,8,6,8,8,8,8,8,8,1,5,8,8,6,8,8,8,8,3,2,1,1,1,1,1
8,8,1,5,8,8,6,8,8,8,8,8,8,1,5,8,8,6,8,8,8,8,4,2,8,8,8,8,8
8,8,1,5,8,8,6,8,8,8,8,8,8,1,5,8,8,6,8,8,8,8,8,8,8,8,8,8,8
