0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0
0,0,0,0,0,7,8,7,8,7,8,7,8,7,0,0,0,0,0,0
0,0,0,0,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0
0,0,0,0,0,7,8,7,8,7,8,7,8,7,0,0,0,0,0,0
0,0,0,0,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0
0,0,0,0,0,7,8,7,8,7,8,7,8,7,0,0,0,0,0,0
0,0,1,1,1,1,1,7,7,7,7,7,7,7,0,0,0,0,0,0
0,0,1,4,1,4,1,7,8,7,8,7,8,7,0,0,0,0,0,0
0,0,1,1,1,1,1,7,7,7,7,7,7,7,0,0,0,0,0,0
0,0,1,4,1,4,1,7,8,7,8,7,8,7,0,0,0,0,0,0
0,0,1,1,1,1,1,7,7,7,7,7,7,7,0,0,0,0,0,0
0,0,1,4,1,4,1,7,8,7,8,7,8,7,0,0,0,0,0,0
0,0,1,1,1,1,1,7,7,7,7,7,7,7,0,0,0,0,0,0
0,0,1,4,1,4,1,7,8,7,8,7,8,7,0,0,0,0,0,0
0,0,1,1,1,1,1,7,7,7,7,7,7,7,0,0,0,0,0,0
0,0,0,0,0,7,8,7,8,7,8,7,8,7,0,0,0,0,0,0
0,0,0,0,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0
