0,0,0,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0
0,0,0,8,7,8,7,8,7,8,7,8,7,8,0,0,0,0,0,0
0,0,0,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0
0,0,0,8,7,1,1,1,1,1,1,1,7,8,0,0,0,0,0,0
0,0,0,8,8,1,8,1,8,1,8,1,8,8,0,0,0,0,0,0
0,0,0,8,7,1,1,1,1,1,1,1,7,8,0,0,0,0,0,0
0,0,0,8,8,1,8,1,8,1,8,1,8,8,0,0,0,0,0,0
0,0,0,8,7,1,1,1,1,1,1,1,7,8,0,0,0,0,0,0
0,0,0,8,8,1,8,1,8,1,8,1,8,8,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,8,1,8,1,8,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,8,1,8,1,8,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,1,1,1,0,0,3,3,3,3,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
