2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2,2,2,2,2,2,8,8,8,8,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,6,6,2,2,2,2,2,2,2,2,2,2,2,2
2,2,6,2,2,2,2,2,2,2,2,2,2,9,2,2
2,2,2,2,2,2,2,2,2,2,9,9,9,9,2,2
2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
