8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8
8,1,1,0,0,8,8,8,8,0,0,3,3,8,8,8
8,0,0,0,0,8,8,8,8,0,0,0,0,8,8,8
8,8,8,8,8,8,8,8,8,0,0,0,0,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,0,0,0,0,8,8,8,8,8,8,8,8,8
8,8,8,0,0,2,0,8,8,8,8,8,8,8,8,8
8,8,8,0,2,2,0,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,0,0,0,0,8,8,8
8,8,8,8,8,8,8,8,8,0,0,0,4,8,8,8
8,8,8,8,8,8,8,8,8,0,0,0,4,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
