7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7
5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5
7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7
2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7
