7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7
4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4
7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7
4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4
7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7
