0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0,0,1,1,3,3,3,3,3,3,3,3,1,1,0,0
0,0,1,1,3,8,8,8,8,8,8,3,1,1,0,0
0,0,1,1,3,8,8,8,8,8,8,3,1,1,0,0
0,0,1,1,3,8,8,2,2,8,8,3,1,1,0,0
0,0,1,1,3,8,8,2,2,8,8,3,1,1,0,0
0,0,1,1,3,8,8,8,8,8,8,3,1,1,0,0
0,0,1,1,3,8,8,8,8,8,8,3,1,1,0,0
0,0,1,1,3,3,3,3,3,3,3,3,1,1,0,0
0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
