8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0
8,2,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0
8,2,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0
8,2,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0
8,2,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0
8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,0
0,0,0,0,6,3,3,3,3,3,3,3,3,3,3,6,0
0,0,0,0,6,3,4,4,4,4,4,4,4,4,3,6,0
0,0,0,0,6,3,4,2,2,2,2,2,2,4,3,6,0
0,0,0,0,6,3,4,2,1,1,1,1,2,4,3,6,0
0,0,0,0,6,3,4,2,1,1,1,1,2,4,3,6,0
0,0,0,0,6,3,4,2,2,2,2,2,2,4,3,6,0
0,0,0,0,6,3,4,4,4,4,4,4,4,4,3,6,0
0,0,0,0,6,3,3,3,3,3,3,3,3,3,3,6,0
0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,0
