0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0
0,0,3,4,4,4,4,4,4,4,4,3,0,3,3,3,3,3,3
0,0,3,4,4,4,4,4,4,4,4,3,0,3,1,1,1,1,3
0,0,3,4,4,7,7,7,7,4,4,3,0,3,1,2,2,1,3
0,0,3,4,4,7,8,8,7,4,4,3,0,3,1,2,2,1,3
0,0,3,4,4,7,8,8,7,4,4,3,0,3,1,1,1,1,3
0,0,3,4,4,7,8,8,7,4,4,3,0,3,3,3,3,3,3
0,0,3,4,4,7,8,8,7,4,4,3,0,0,0,0,0,0,0
0,0,3,4,4,7,8,8,7,4,4,3,0,0,0,0,0,0,0
0,0,3,4,4,7,7,7,7,4,4,3,0,0,0,0,0,0,0
0,0,3,4,4,4,4,4,4,4,4,3,0,0,0,0,0,0,0
0,0,3,4,4,4,4,4,4,4,4,3,0,0,0,0,0,0,0
0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
