3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
3,2,2,3,2,2,3,8,8,3,3,3,3,3,3,3,0,0,0,0
3,2,2,3,2,2,3,8,8,3,3,3,3,3,3,3,0,0,0,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,3
3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,3
3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,3,3
3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,3,3,3,3
3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3
2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3
0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,4,3,3
0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,4,4,3,3
0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3
0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
