4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3
4,9,9,9,9,9,9,4,3,7,7,7,7,7,7,3
4,9,4,4,9,4,9,4,3,7,3,7,7,7,7,3
4,9,4,4,9,4,9,4,3,7,7,7,7,7,7,3
4,9,9,9,9,4,9,4,3,7,3,7,7,7,7,3
4,9,4,4,9,4,9,4,3,7,3,7,7,7,7,3
4,9,9,9,9,9,9,4,3,7,7,7,7,7,7,3
4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3
8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,8,1,5,5,5,5,5,5,1
8,1,8,8,8,8,1,8,1,5,1,1,5,1,5,1
8,1,8,8,8,8,1,8,1,5,1,1,5,1,5,1
8,1,8,8,8,8,1,8,1,5,5,5,5,5,5,1
8,1,8,8,8,8,1,8,1,5,1,1,5,1,5,1
8,1,1,1,1,1,1,8,1,5,5,5,5,5,5,1
8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1
