2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2
2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2
2,2,0,1,2,3,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2
2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,0,9,2,2,2
2,2,0,2,2,4,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0
2,2,0,0,0,0,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
2,2,2,2,0,8,2,2,2,9,0,2,2,2,2,2,2,2,2,2,2
2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2
2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2
2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2
2,2,2,2,0,3,2,2,2,8,0,2,2,2,2,2,2,2,2,2,2
2,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
