8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,8,8,8,8,0,0,2,2,2,2,2,0,0,2,2,2,2,2,0,0
8,6,8,6,8,8,0,0,2,1,1,2,2,0,0,2,1,1,2,2,0,0
8,6,8,6,8,8,0,0,2,1,2,1,2,0,0,2,2,1,2,2,0,0
8,8,6,8,8,8,0,0,2,1,1,2,2,0,0,2,1,2,1,2,0,0
8,8,8,8,5,8,0,0,2,2,2,2,2,0,0,2,2,2,2,2,0,0
8,8,5,5,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,5,8,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,8,8,8,8,0,0,2,2,2,2,2,0,0,2,2,2,2,2,0,0
8,4,8,8,8,8,0,0,2,1,1,1,2,0,0,2,2,1,2,2,0,0
8,4,4,4,8,8,0,0,2,2,1,2,2,0,0,2,1,2,1,2,0,0
8,4,8,8,8,8,0,0,2,2,1,2,2,0,0,2,1,2,1,2,0,0
8,8,8,8,8,8,0,0,2,2,2,2,2,0,0,2,2,2,2,2,0,0
8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,8,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,3,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,8,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
