1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8
1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8
1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8
1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8
1,1,1,1,1,1,1,8,8,8,8,2,8,8,8,8,8,8,8
1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8
1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8
1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8
1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8
1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4
1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4
1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4
1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4
1,1,1,1,1,1,1,4,4,2,4,4,4,4,4,4,4,4,4
1,1,1,1,1,1,1,4,4,4,4,4,2,4,4,4,4,4,4
1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4
