1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
1,4,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
1,1,1,4,1,1,1,5,5,5,5,5,5,5,5,5,5
1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
1,1,1,1,1,1,1,5,5,5,5,4,5,5,5,5,5
1,1,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5
1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
0,0,0,0,0,0,0,6,6,6,6,6,4,6,6,6,6
0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
0,0,0,0,0,0,0,6,6,6,4,6,6,6,6,4,6
0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
0,0,0,0,0,0,0,6,6,6,6,6,6,4,6,6,6
0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
