0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,0,0
0,0,3,3,3,3,3,3,3,0,0,3,3,8,3,8,3,3,0,0
0,0,3,3,8,3,8,3,3,0,0,3,8,8,8,8,8,3,0,0
0,0,3,8,8,8,8,8,3,0,0,3,3,8,0,8,3,3,0,0
0,0,3,3,8,0,8,3,3,0,0,3,8,8,0,8,8,3,0,0
0,0,3,8,8,0,8,8,3,0,0,3,3,8,8,8,3,3,0,0
0,0,3,3,8,8,8,3,3,0,0,3,3,3,3,3,3,3,0,0
0,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,0,0,0
0,0,0,0,0,0,0,0,0,2,2,1,2,1,2,2,0,0,0,0
0,0,0,0,0,0,0,0,0,2,2,1,2,1,2,2,0,0,0,0
0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,2,0,0,0,0
0,0,0,0,0,0,0,0,0,2,2,1,1,1,2,2,0,0,0,0
0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,2,0,0,0,0
0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0
0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0
8,3,0,0,0,0,2,2,1,2,1,2,2,0,0,0,0,0,0,0
8,3,0,0,0,0,2,2,1,2,1,2,2,0,0,0,0,0,0,0
0,0,0,0,0,0,2,1,1,2,1,1,2,0,0,0,0,0,0,0
1,2,0,0,0,0,2,2,1,1,1,2,2,0,0,0,0,0,0,0
1,2,0,0,0,0,2,2,2,1,2,2,2,0,0,0,0,0,0,0
