8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,2,8,2,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,2,8
8,8,8,8,8,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,8,8,8
8,2,8,2,8,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,8,2,8
8,8,8,8,8,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,8,8,8
8,2,8,2,8,3,8,4,4,4,8,9,9,9,9,9,8,1,1,1,8,3,8,2,8
8,8,8,8,8,3,8,4,4,4,8,9,9,9,9,9,8,1,1,1,8,3,8,8,8
8,2,8,2,8,3,8,4,4,4,8,9,9,9,9,9,8,1,1,1,8,3,8,2,8
8,8,8,8,8,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,8,8,8
8,2,8,2,8,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,8,2,8
8,8,8,8,8,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,8,8,8
8,2,8,2,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,2,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8,2,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
