8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,1,8,4,4,4,4,4,4,4,4,4,4,4,8,1,8,1,8,1,8,1,8,1,8
8,8,8,4,8,8,8,8,8,8,8,8,8,4,8,8,8,8,8,8,8,8,8,8,8
8,1,8,4,8,2,2,2,8,3,3,3,8,4,8,1,8,1,8,1,8,1,8,1,8
8,8,8,4,8,2,2,2,8,3,3,3,8,4,8,8,8,8,8,8,8,8,8,8,8
8,1,8,4,8,2,2,2,8,3,3,3,8,4,8,1,8,1,8,1,8,1,8,1,8
8,8,8,4,8,2,2,2,8,3,3,3,8,4,8,8,8,8,8,8,8,8,8,8,8
8,1,8,4,8,2,2,2,8,3,3,3,8,4,8,1,8,1,8,1,8,1,8,1,8
8,8,8,4,8,8,8,8,8,8,8,8,8,4,8,8,8,8,8,8,8,8,8,8,8
8,1,8,4,4,4,4,4,4,4,4,4,4,4,8,1,8,1,8,1,8,1,8,1,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
