4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4
4,3,6,6,3,3,3,3,3,3,3,3,3,3,3,3,6,6,3,4
4,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,4
4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4
4,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,4
4,3,6,6,3,3,3,3,3,3,3,3,3,3,3,3,6,6,3,4
4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,2,2,2,2,2,4,8,8,8,8,8,4,1,1,1,1,1,1,4
4,2,6,6,6,2,4,8,6,6,6,8,4,1,1,1,1,1,1,4
4,2,6,2,6,2,4,8,6,8,6,8,4,1,1,1,1,1,1,4
4,2,2,2,2,2,4,8,8,8,8,8,4,1,1,1,1,1,1,4
4,2,2,2,2,2,4,8,8,8,8,8,4,1,1,1,1,1,1,4
4,2,2,2,2,2,4,8,8,8,8,8,4,1,1,1,1,1,1,4
4,2,2,2,2,2,4,8,8,8,8,8,4,1,1,1,1,1,1,4
4,2,6,2,6,2,4,8,6,8,6,8,4,1,1,1,1,1,1,4
4,2,6,6,6,2,4,8,6,6,6,8,4,1,1,1,1,1,1,4
4,2,2,2,2,2,4,8,8,8,8,8,4,1,1,1,1,1,1,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
