0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0
0,0,6,6,6,6,6,6,0,0,6,6,6,6,3,6,0,0,0,0,0,0
0,0,8,8,3,3,8,8,0,0,8,3,3,3,8,8,0,0,0,0,0,0
0,0,8,8,3,3,8,8,0,0,8,8,3,3,8,8,0,0,3,0,0,0
0,3,8,8,3,3,8,8,0,0,8,8,3,3,8,3,0,0,0,3,0,0
0,3,8,8,3,3,8,8,0,0,8,8,3,3,8,8,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,6,6,6,6,6,0,0,6,6,3,6,6,6,0,0,0,0,0,0
0,0,8,8,3,3,8,8,0,0,3,8,3,3,8,3,0,3,0,0,0,3
0,0,8,8,3,3,3,8,0,0,3,8,3,3,8,8,0,0,0,0,0,0
0,0,8,8,3,3,8,8,0,0,8,3,3,3,3,8,0,0,0,0,0,0
3,3,8,8,3,3,8,8,0,0,8,8,3,3,8,8,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0
0,0,6,6,3,6,6,6,0,3,6,6,6,3,6,6,0,0,0,0,0,0
0,0,8,8,3,3,8,8,0,0,8,8,3,3,8,8,0,0,0,0,3,0
0,0,8,3,3,3,8,8,0,0,8,8,3,3,8,8,0,0,0,0,0,0
0,0,8,8,3,3,8,8,0,0,8,8,3,3,8,8,0,0,0,0,0,0
0,0,8,8,3,3,8,8,0,0,8,8,3,3,8,8,0,0,0,0,0,0
0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
