8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,8
8,8,8,3,8,8,8,8,8,8,8,8,8,8,8,3,8,8,8
8,8,8,3,8,8,8,4,4,4,4,4,8,8,8,3,8,8,8
8,2,2,3,2,2,2,4,2,2,2,4,2,2,2,3,2,8,8
8,2,8,3,8,8,8,4,8,8,8,4,8,8,8,3,2,8,8
8,2,8,3,8,6,6,4,6,6,6,4,6,6,8,3,2,8,8
8,2,8,3,8,6,8,4,4,4,4,4,8,6,8,3,2,8,8
8,2,8,3,8,6,8,8,8,8,8,8,8,6,8,3,2,8,8
8,2,2,3,2,6,2,2,2,2,2,2,2,6,2,3,2,8,8
8,8,8,3,8,6,8,8,8,8,8,8,8,6,8,3,8,8,8
8,8,8,3,8,6,8,8,8,8,8,8,8,6,8,3,8,8,8
8,8,8,3,8,6,8,8,8,8,8,8,8,6,8,3,8,8,8
8,8,8,3,8,6,8,8,8,8,8,8,8,6,8,3,8,8,8
8,8,8,3,8,6,8,8,8,8,8,8,8,6,8,3,8,8,8
8,8,8,3,8,6,8,8,8,8,8,8,8,6,8,3,8,8,8
8,8,8,3,3,6,3,3,3,3,3,3,3,6,3,3,8,8,8
8,8,8,8,8,6,6,6,6,6,6,6,6,6,8,8,8,8,8
