8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8
8,7,8,8,8,8,8,8,8,7,8,8,8,8,8,8,8,8,8
8,7,8,8,3,3,3,3,3,7,3,3,3,3,3,3,8,8,8
8,7,8,8,3,8,8,8,8,7,8,8,8,8,8,3,8,8,8
8,7,8,8,3,8,8,6,6,6,6,6,8,8,8,3,8,8,8
8,7,7,7,7,7,7,6,7,7,8,6,8,8,8,3,8,8,8
8,8,8,8,3,8,8,6,8,8,8,6,8,8,8,3,8,8,8
8,8,2,2,3,2,2,6,2,2,2,6,2,2,2,3,2,8,8
8,8,2,8,3,8,8,6,8,8,8,6,8,8,8,3,2,8,8
8,8,2,8,3,8,8,6,6,6,9,9,9,8,8,3,2,8,8
8,8,2,8,3,8,8,8,8,8,9,9,9,8,8,3,2,8,8
8,8,2,8,3,8,8,8,8,8,8,8,8,8,8,3,2,8,8
8,8,2,8,3,3,3,3,3,3,3,3,3,3,3,3,2,8,8
8,8,2,8,8,8,8,8,8,8,8,8,8,8,8,8,2,8,8
8,8,2,8,8,8,8,8,8,8,8,8,8,8,8,8,2,8,8
8,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
