8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8
8,8,1,8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8
8,8,1,8,8,2,2,2,2,2,2,2,2,2,2,2,2,8,8
8,8,1,8,8,2,8,1,8,8,8,8,8,8,8,8,2,8,8
8,8,1,8,8,2,8,1,8,8,8,8,8,8,8,8,2,8,8
8,8,1,1,1,2,1,1,8,8,8,8,8,8,8,8,2,8,8
8,8,8,8,8,2,8,8,8,4,4,4,4,4,8,8,2,8,8
8,8,8,8,8,2,8,8,8,4,8,8,8,4,8,8,2,8,8
8,8,8,8,8,2,2,2,2,4,2,2,2,4,2,2,2,8,8
8,8,8,8,8,8,8,8,8,4,8,8,8,4,8,8,8,8,8
8,8,8,8,8,8,8,8,8,4,8,6,6,6,6,8,8,8,8
8,8,8,8,8,8,8,8,8,4,8,6,8,4,6,8,8,8,8
8,8,8,8,8,8,8,8,8,4,4,6,4,4,6,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,6,8,8,6,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
