2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,5,4,5,4,5,4,5,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,4,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,5,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,4,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,5,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
2,2,2,4,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
2,2,2,5,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
2,2,2,4,5,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,9,8,2,2,2,2,2
2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,9,2,2,2,2,2
2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,8,2,2,2,2,2
2,2,2,2,2,2,2,8,2,2,2,2,2,2,2,2,9,2,2,2,2,2
2,2,2,2,2,2,2,9,8,9,8,9,8,9,8,9,8,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
