7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,9,7,7,7,7,7,9,7,7,7,7,7
7,7,7,7,9,7,7,6,7,7,9,7,7,7,7,7
7,7,7,7,7,9,7,7,7,9,7,7,7,7,7,7
7,7,7,7,7,9,7,7,7,9,7,7,7,7,7,7
7,7,7,7,7,7,9,7,9,7,7,7,7,7,7,7
7,7,7,7,7,7,9,7,9,7,7,7,7,7,7,7
7,7,7,7,7,9,7,7,9,9,9,7,7,7,7,7
7,7,7,7,9,7,7,7,7,3,9,7,7,7,7,7
7,7,7,7,9,7,7,3,3,3,9,7,7,7,7,7
7,7,7,7,7,9,7,3,3,9,7,7,7,7,7,7
7,7,7,7,7,7,9,9,9,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7
7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
