0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0
0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,4,0,0,5,5,5,5,5,5,5,5,5,5,5,5,0,0,4,0,0,0,0,0,0
0,4,0,0,5,0,0,2,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0
0,4,2,2,5,2,2,2,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0
0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0
0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0
0,4,0,0,5,0,9,9,9,9,9,9,7,7,7,5,7,7,7,7,7,0,0,0,0
0,4,0,0,5,0,9,0,0,0,0,0,7,9,0,5,0,0,4,0,7,0,0,0,0
0,3,3,3,5,3,9,3,4,4,4,4,7,4,4,5,4,4,4,0,7,0,0,0,0
0,3,0,0,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,7,0,0,0,0
0,3,0,0,0,0,9,3,0,0,0,0,7,9,0,0,0,0,0,0,7,0,0,0,0
0,3,0,0,0,0,9,3,0,0,0,0,7,9,0,0,0,0,0,0,7,0,0,0,0
0,3,0,0,0,0,9,9,9,9,9,9,7,9,0,0,0,0,0,0,7,0,0,0,0
0,3,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0
0,3,3,3,3,3,3,3,0,0,0,0,7,7,7,7,7,7,7,7,7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
