2,8,2,8,6,8,1,1,4,6,6,6,2,4,2,8,8,2,4,2,6,6,6,4,1,1,8,6,8,2
8,5,5,5,8,2,1,2,6,4,4,4,4,4,4,2,2,4,4,4,4,4,4,6,2,1,2,8,5,5
2,5,4,4,1,1,8,8,6,4,1,6,2,4,4,8,8,4,4,2,6,1,4,6,8,8,1,1,4,4
8,5,4,2,1,2,8,1,6,4,6,1,8,2,8,2,2,8,2,8,1,6,4,6,1,8,2,1,2,4
6,8,1,1,3,7,6,3,2,4,2,8,9,6,3,3,3,3,6,9,8,2,4,2,3,6,7,3,1,1
8,2,1,2,7,8,3,6,4,4,4,2,6,3,1,3,3,1,3,6,2,4,4,4,6,3,8,7,2,1
1,1,8,8,6,3,3,6,2,4,4,8,3,1,1,3,3,1,1,3,8,4,4,2,6,3,3,6,8,8
1,2,8,1,3,6,6,3,8,2,8,2,3,3,3,1,1,3,3,3,2,8,2,8,3,6,6,3,1,8
4,6,6,6,2,4,2,8,4,4,3,3,1,4,1,2,2,1,4,1,3,3,4,4,8,2,4,2,6,6
6,4,4,4,4,4,4,2,4,4,2,2,4,2,8,8,8,8,2,4,2,2,4,4,2,4,4,4,4,4
6,4,1,6,2,4,4,8,3,2,2,4,1,8,1,8,8,1,8,1,4,2,2,3,8,4,4,2,6,1
6,4,6,1,8,2,8,2,3,2,4,7,2,8,8,8,8,8,8,2,7,4,2,3,2,8,2,8,1,6
2,4,2,8,9,6,3,3,1,4,1,2,9,9,3,3,3,3,9,9,2,1,4,1,3,3,6,9,8,2
4,4,4,2,6,3,1,3,4,2,8,8,9,3,8,3,3,8,3,9,8,8,2,4,3,1,3,6,2,4
2,4,4,8,3,1,1,3,1,8,1,8,3,8,2,8,8,2,8,3,8,1,8,1,3,1,1,3,8,4
8,2,8,2,3,3,3,1,2,8,8,8,3,3,8,8,8,8,3,3,8,8,8,2,1,3,3,3,2,8
8,2,8,2,3,3,3,1,2,8,8,8,3,3,8,8,8,8,3,3,8,8,8,2,1,3,3,3,2,8
2,4,4,8,3,1,1,3,1,8,1,8,3,8,2,8,8,2,8,3,8,1,8,1,3,1,1,3,8,4
4,4,4,2,6,3,1,3,4,2,8,8,9,3,8,3,3,8,3,9,8,8,2,4,3,1,3,6,2,4
2,4,2,8,9,6,3,3,1,4,1,2,9,9,3,3,3,3,9,9,2,1,4,1,3,3,6,9,8,2
6,4,6,1,8,2,8,2,3,2,4,7,2,8,8,8,8,8,8,2,7,4,2,3,2,8,2,8,1,6
6,4,1,6,2,4,4,8,3,2,2,4,1,8,1,8,8,1,8,1,4,2,2,3,8,4,4,2,6,1
6,4,4,4,4,4,4,2,4,4,2,2,4,2,8,8,8,8,2,4,2,2,4,4,2,4,4,4,4,4
4,6,6,6,2,4,2,8,4,4,3,3,1,4,1,2,2,1,4,1,3,3,4,4,8,2,4,2,6,6
1,2,8,1,3,6,6,3,8,2,8,2,3,3,3,1,1,3,3,3,2,8,2,8,3,6,6,3,1,8
1,1,8,8,6,3,3,6,2,4,4,8,3,1,1,3,3,1,1,3,8,4,4,2,6,3,3,6,8,8
8,2,1,2,7,8,3,6,4,4,4,2,6,3,1,3,3,1,3,6,2,4,4,4,6,3,8,7,2,1
6,8,1,1,3,7,6,3,2,4,2,8,9,6,3,3,3,3,6,9,8,2,4,2,3,6,7,3,1,1
8,5,4,2,1,2,8,1,6,4,6,1,8,2,8,2,2,8,2,8,1,6,4,6,1,8,2,1,2,4
2,5,4,4,1,1,8,8,6,4,1,6,2,4,4,8,8,4,4,2,6,1,4,6,8,8,1,1,4,4
