6,7,3,7,1,7,2,2,1,7,6,5,5,7,5,7,7,5,7,5,5,6,7,1,2,2,7,1,7,3
7,6,9,9,7,7,5,5,7,6,5,1,7,7,7,7,7,7,7,7,1,5,6,7,5,5,7,7,9,9
3,9,9,7,2,5,2,7,6,5,7,6,5,7,9,9,9,9,7,5,6,7,5,6,7,2,5,2,7,9
7,9,7,9,2,5,7,7,5,1,6,6,7,7,9,4,4,9,7,7,6,6,1,5,7,7,5,2,9,7
1,7,2,2,9,9,9,6,5,7,5,7,3,3,9,9,9,9,3,3,7,5,7,5,6,9,9,9,2,2
7,7,5,5,9,6,9,5,7,7,7,7,3,6,9,6,6,9,6,3,7,7,7,7,5,9,6,9,5,5
2,5,2,7,9,9,9,9,5,7,9,9,9,9,3,6,6,3,9,9,9,9,7,5,9,9,9,9,7,2
2,5,7,7,6,5,9,7,7,7,9,4,9,6,6,3,3,6,6,9,4,9,7,7,7,9,5,6,7,7
1,7,6,5,5,7,5,7,2,6,2,5,7,7,3,7,7,3,7,7,5,2,6,2,7,5,7,5,5,6
7,6,5,1,7,7,7,7,6,6,2,4,7,3,7,7,7,7,3,7,4,2,6,6,7,7,7,7,1,5
6,5,7,6,5,7,9,9,2,2,6,2,3,7,6,7,7,6,7,3,2,6,2,2,9,9,7,5,6,7
5,1,6,6,7,7,9,4,5,4,2,5,7,7,7,6,6,7,7,7,5,2,4,5,4,9,7,7,6,6
5,7,5,7,3,3,9,9,7,7,3,7,2,5,2,1,1,2,5,2,7,3,7,7,9,9,3,3,7,5
7,7,7,7,3,6,9,6,7,3,7,7,5,5,1,1,1,1,5,5,7,7,3,7,6,9,6,3,7,7
5,7,9,9,9,9,3,6,3,7,6,7,2,1,2,5,5,2,1,2,7,6,7,3,6,3,9,9,9,9
7,7,9,4,9,6,6,3,7,7,7,6,1,1,5,2,2,5,1,1,6,7,7,7,3,6,6,9,4,9
7,7,9,4,9,6,6,3,7,7,7,6,1,1,5,2,2,5,1,1,6,7,7,7,3,6,6,9,4,9
5,7,9,9,9,9,3,6,3,7,6,7,2,1,2,5,5,2,1,2,7,6,7,3,6,3,9,9,9,9
7,7,7,7,3,6,9,6,7,3,7,7,5,5,1,1,1,1,5,5,7,7,3,7,6,9,6,3,7,7
5,7,5,7,3,3,9,9,7,7,3,7,2,5,2,1,1,2,5,2,7,3,7,7,9,9,3,3,7,5
5,1,6,6,7,7,9,4,5,4,2,5,7,7,7,6,6,7,7,7,5,2,4,5,4,9,7,7,6,6
6,5,7,6,5,7,9,9,2,2,6,2,3,7,6,7,7,6,7,3,2,6,2,2,9,9,7,5,6,7
7,6,5,1,7,7,7,7,6,6,2,4,7,3,7,7,7,7,3,7,4,2,6,6,7,7,7,7,1,5
1,7,6,5,5,7,5,7,2,6,2,5,7,7,3,7,7,3,7,7,5,2,6,2,7,5,7,5,5,6
2,5,7,7,6,5,9,7,7,7,9,4,9,6,6,3,3,6,6,9,4,9,7,7,7,9,5,6,7,7
2,5,2,7,9,9,9,9,5,7,9,9,9,9,3,6,6,3,9,9,9,9,7,5,9,9,9,9,7,2
7,7,5,5,9,6,9,5,7,7,7,7,3,6,9,6,6,9,6,3,7,7,7,7,5,9,6,9,5,5
1,7,2,2,9,9,9,6,5,7,5,7,3,3,9,9,9,9,3,3,7,5,7,5,6,9,9,9,2,2
7,9,7,9,2,5,7,7,5,1,6,6,7,7,9,4,4,9,7,7,6,6,1,5,7,7,5,2,9,7
3,9,9,7,2,5,2,7,6,5,7,6,5,7,9,9,9,9,7,5,6,7,5,6,7,2,5,2,7,9
