7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7
7,7,7,7,7,7,6,6,4,7,7,7,7,7,7,7,7
7,7,7,7,7,6,1,1,4,7,7,7,7,7,7,7,7
7,7,7,7,6,1,1,3,4,7,7,7,7,7,7,7,7
7,7,7,6,1,1,3,9,4,7,7,7,7,7,7,7,7
7,7,7,6,1,3,9,9,4,7,7,7,7,7,7,7,7
8,7,7,6,1,3,9,9,8,7,7,7,7,7,7,7,8
7,7,6,1,1,3,9,9,4,7,7,7,7,7,7,7,7
7,7,7,6,1,3,9,9,4,7,7,7,7,7,7,7,7
7,7,7,6,1,1,3,9,4,7,7,7,7,7,7,7,7
7,7,7,7,6,1,1,3,4,7,7,7,7,7,7,7,7
7,7,7,7,6,1,6,1,4,7,7,7,7,7,7,7,7
7,7,7,7,7,6,7,6,4,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7
