7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,2,7,7,7,7,7,7,7,7,7,7,7,1,7
7,2,7,7,7,7,7,7,7,9,7,7,7,1,7,7
2,7,7,7,7,7,7,7,9,7,7,7,1,7,7,7
7,7,7,2,7,7,7,9,7,7,7,1,7,7,7,7
7,7,2,7,7,7,9,7,7,7,1,7,7,7,7,7
7,7,7,7,7,9,7,7,7,1,7,7,7,7,7,7
7,7,7,7,9,7,7,7,1,7,7,7,7,7,7,7
7,7,7,7,7,7,7,1,7,7,7,1,7,7,7,7
7,7,7,7,7,7,1,7,7,7,1,7,7,7,7,7
7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7
7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7
