9,3,9,9,2,8,7,8,8,7,8,2,9,9,3,9
3,9,9,3,8,8,8,5,5,8,8,8,3,9,9,3
9,9,2,8,7,8,2,2,2,2,8,7,8,2,9,9
9,3,8,8,8,5,2,1,1,2,5,8,8,8,3,9
2,8,7,8,2,5,9,7,7,9,5,2,8,7,8,2
8,8,8,5,5,5,7,6,6,7,5,5,5,8,8,8
7,8,2,2,9,7,1,1,1,1,7,9,4,4,8,7
8,5,2,1,7,6,1,3,3,1,6,7,4,4,5,8
8,5,2,1,7,6,1,3,3,1,6,7,4,4,5,8
7,8,2,2,9,7,1,1,1,1,7,9,4,4,8,7
8,8,8,5,5,5,7,6,6,7,5,5,5,8,8,8
2,8,4,4,4,4,9,7,7,9,5,2,8,7,8,2
9,3,4,4,4,4,2,1,1,2,5,8,8,8,3,9
9,9,4,4,4,4,2,2,2,2,8,7,8,2,9,9
3,9,4,4,4,4,8,5,5,8,8,8,3,9,9,3
9,3,9,9,2,8,7,8,8,7,8,2,9,9,3,9
