0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0
0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0
0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0
0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0
0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0
0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0
0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0
0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
