0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,8,3,0,0,0,0,0,0,0,0,5,5,5,5,0
0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,0
0,5,5,5,5,0,0,0,0,0,0,5,5,5,5,5,5,0
0,5,5,5,5,5,0,0,0,0,0,5,5,5,5,5,5,0
0,5,5,5,5,5,5,0,0,0,0,5,5,5,5,5,0,0
0,5,5,5,5,5,5,5,0,0,0,5,5,5,5,0,0,0
0,0,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0
0,0,0,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0
0,0,0,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0
0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
